property_id,city,locality,property_type,bhk,area_sqft,price,price_per_sqft,floor_no,total_floors,age_years,furnishing_status,property_status,facing,bathrooms,balconies,parking,amenities,monthly_rent,listing_date,seller_type,negotiable,is_sold
PROP01521,Mumbai,Bandra,Independent House,4,2044,27300000,13356.16,0,0,15,Semi-Furnished,Ready to Move,North-West,4,1,0,Parking|Lift|Clubhouse|Gym|CCTV,96104,2022-11-14,Agent,Yes,1
PROP01522,Ahmedabad,Thaltej,Independent House,2,1916,14200000,7411.27,0,9,0,Unfurnished,Under Construction,East,3,0,0,CCTV|Park|Power Backup|Security|Gym|Clubhouse|Parking|Lift|Swimming Pool,28805,2019-03-22,Owner,No,1
PROP01523,Bangalore,Indiranagar,Villa,4,2154,23800000,11049.21,0,6,15,Semi-Furnished,New Launch,North-West,4,1,0,CCTV|Lift|Gym|Security|Swimming Pool|Parking|Clubhouse,60652,2020-08-15,Builder,Yes,0
PROP01524,Kolkata,Rajarhat,Villa,5,2008,15200000,7569.72,0,1,1,Unfurnished,Under Construction,South-East,5,1,2,Lift|Security|Parking|Gym|Power Backup|CCTV,59975,2020-10-04,Agent,Yes,0
PROP01525,Ahmedabad,Thaltej,Villa,2,2125,18000000,8470.59,0,4,2,Unfurnished,Under Construction,North-East,2,0,1,Gym|CCTV|Lift|Park|Swimming Pool|Clubhouse|Security|Parking,66348,2022-03-12,Owner,Yes,1
PROP01526,Lucknow,Aliganj,Apartment,4,1117,7100000,6356.31,23,25,1,Semi-Furnished,Ready to Move,South,5,0,1,Security|Power Backup|Park|Swimming Pool|Lift|CCTV|Clubhouse,15195,2020-07-13,Builder,Yes,1
PROP01527,Ahmedabad,Prahlad Nagar,Villa,2,2576,20100000,7802.8,0,0,5,Furnished,Ready to Move,East,2,0,2,Park|Parking|Power Backup|CCTV|Swimming Pool,65846,2022-05-28,Owner,No,1
PROP01528,Bangalore,Electronic City,Apartment,2,1208,15600000,12913.91,20,24,5,Unfurnished,Ready to Move,South,2,1,1,CCTV|Security|Park|Lift|Parking|Power Backup|Swimming Pool|Clubhouse|Gym,36061,2021-11-01,Agent,No,0
PROP01529,Jaipur,C Scheme,Apartment,3,802,4500000,5610.97,30,36,5,Unfurnished,Ready to Move,West,4,1,2,Park|Gym|Clubhouse|Parking,16084,2020-11-15,Agent,Yes,1
PROP01530,Lucknow,Aliganj,Apartment,4,676,3100000,4585.8,14,17,10,Unfurnished,Ready to Move,North,4,1,2,Lift|Parking|Security|Gym|Power Backup|CCTV,10366,2023-05-19,Agent,No,1
PROP01531,Delhi,Dwarka,Apartment,4,928,14800000,15948.28,23,27,2,Unfurnished,Ready to Move,East,5,2,0,Parking|Lift|Power Backup|Park|Clubhouse|Security|CCTV|Gym,56066,2022-05-22,Owner,No,1
PROP01532,Kolkata,Alipore,Independent House,2,1446,8900000,6154.91,0,3,1,Unfurnished,Ready to Move,North,2,0,1,Security|Swimming Pool|Clubhouse|Power Backup|Lift,28111,2021-03-20,Agent,Yes,0
PROP01533,Hyderabad,Madhapur,Row House,3,1664,10600000,6370.19,0,2,20,Unfurnished,Under Construction,East,3,0,0,Parking|Gym|Power Backup|Security,37404,2021-10-23,Owner,Yes,1
PROP01534,Delhi,Vasant Kunj,Apartment,1,870,12700000,14597.7,26,32,5,Semi-Furnished,Under Construction,South,1,0,0,Gym|Parking|CCTV|Swimming Pool|Security|Lift,39351,2019-09-08,Builder,Yes,1
PROP01535,Pune,Hadapsar,Apartment,4,806,8700000,10794.04,21,26,2,Semi-Furnished,Ready to Move,South-East,4,0,0,Gym|CCTV,23946,2021-08-06,Builder,No,0
PROP01536,Jaipur,C Scheme,Apartment,2,581,5500000,9466.44,29,31,0,Semi-Furnished,New Launch,East,2,0,1,Clubhouse|Lift|CCTV|Gym|Park|Security|Parking|Power Backup|Swimming Pool,12546,2021-09-15,Builder,Yes,0
PROP01537,Jaipur,Vaishali Nagar,Studio,1,502,4500000,8964.14,23,26,1,Furnished,Under Construction,West,1,0,1,Security|Parking|Gym|CCTV,16750,2021-02-06,Owner,Yes,1
PROP01538,Bangalore,Hebbal,Independent House,2,1693,27200000,16066.15,0,4,0,Semi-Furnished,Ready to Move,West,3,1,2,Swimming Pool|Security|Gym|Lift,73239,2022-03-01,Owner,Yes,1
PROP01539,Kolkata,Park Street,Independent House,1,1566,14300000,9131.55,0,4,2,Semi-Furnished,Ready to Move,South-East,2,0,0,CCTV|Lift|Park|Swimming Pool|Clubhouse|Gym|Security|Power Backup|Parking,39953,2021-11-04,Agent,No,1
PROP01540,Mumbai,Andheri,Apartment,3,325,5000000,15384.62,15,19,10,Unfurnished,New Launch,South-East,4,1,0,Clubhouse|Gym,16083,2019-06-08,Builder,No,1
PROP01541,Pune,Viman Nagar,Apartment,2,894,8600000,9619.69,17,27,2,Semi-Furnished,Ready to Move,North,2,2,0,CCTV|Clubhouse|Security|Lift|Power Backup|Park|Gym|Parking|Swimming Pool,23954,2021-07-09,Agent,Yes,1
PROP01542,Mumbai,Bandra,Apartment,2,1254,16500000,13157.89,20,21,20,Unfurnished,Ready to Move,South-East,2,0,0,Gym|Swimming Pool|Lift|Park,44913,2019-01-23,Builder,Yes,1
PROP01543,Kolkata,New Town,Studio,1,732,5000000,6830.6,2,6,5,Unfurnished,Ready to Move,South-East,1,0,1,Lift|Park,14690,2022-10-13,Builder,Yes,1
PROP01544,Kolkata,Rajarhat,Villa,4,2108,18000000,8538.9,0,8,2,Unfurnished,Ready to Move,North-West,5,0,0,Swimming Pool|Parking|Lift|Power Backup|Gym,58849,2020-09-22,Builder,Yes,1
PROP01545,Delhi,Dwarka,Row House,4,1479,20400000,13793.1,0,1,5,Semi-Furnished,Ready to Move,South,4,3,1,Power Backup|Lift|Gym|Clubhouse|Parking|Swimming Pool|Security|Park|CCTV,63984,2019-03-21,Agent,No,1
PROP01546,Ahmedabad,Thaltej,Independent House,1,1893,18600000,9825.67,0,2,1,Unfurnished,Ready to Move,East,1,1,2,Security|Clubhouse|CCTV|Power Backup|Swimming Pool|Lift|Park,44252,2023-11-01,Agent,Yes,1
PROP01547,Jaipur,Jagatpura,Villa,3,2000,13900000,6950.0,0,9,2,Unfurnished,New Launch,West,3,2,2,Security|Park|Power Backup|CCTV|Gym,52660,2019-03-03,Owner,No,0
PROP01548,Hyderabad,Kondapur,Villa,3,2260,22200000,9823.01,0,1,5,Semi-Furnished,Ready to Move,North-East,4,1,2,CCTV|Security|Parking|Park|Power Backup,55044,2022-12-25,Owner,No,0
PROP01549,Kolkata,New Town,Independent House,2,1953,13400000,6861.24,0,2,10,Furnished,New Launch,East,3,0,1,Parking|Gym|Lift|Power Backup|Security|Clubhouse|Park|CCTV,33816,2019-08-27,Agent,Yes,1
PROP01550,Pune,Hinjewadi,Row House,2,1845,16200000,8780.49,0,3,5,Unfurnished,Ready to Move,North,2,2,1,Power Backup|Gym|Parking|Lift|Park|Clubhouse|Swimming Pool,62962,2022-08-29,Builder,Yes,1
PROP01551,Ahmedabad,Bopal,Apartment,3,879,7400000,8418.66,18,23,2,Semi-Furnished,Ready to Move,East,4,3,0,CCTV|Clubhouse|Swimming Pool,22283,2020-05-01,Owner,Yes,1
PROP01552,Kolkata,Rajarhat,Independent House,3,1759,11300000,6424.1,0,0,5,Semi-Furnished,Ready to Move,South,3,2,1,Parking|Clubhouse|Security|Park|Swimming Pool|CCTV|Gym|Power Backup|Lift,41901,2020-05-06,Builder,No,1
PROP01553,Delhi,Gurgaon,Villa,4,2024,29500000,14575.1,0,4,0,Unfurnished,Under Construction,West,4,1,2,Power Backup|Parking|CCTV|Lift|Swimming Pool|Gym|Security,82865,2020-05-29,Agent,No,0
PROP01554,Chennai,OMR,Independent House,5,1634,16400000,10036.72,0,1,5,Semi-Furnished,Ready to Move,North-East,5,0,1,Swimming Pool|Gym|Security|Clubhouse|Lift|CCTV|Parking|Park,37622,2023-07-22,Owner,Yes,1
PROP01555,Mumbai,Worli,Apartment,3,854,16200000,18969.56,11,15,0,Unfurnished,Ready to Move,South-East,3,3,0,Parking|Security,32453,2019-04-01,Builder,No,1
PROP01556,Lucknow,Hazratganj,Apartment,5,973,7500000,7708.12,30,36,5,Furnished,Ready to Move,North-East,5,3,2,Swimming Pool|Clubhouse|Park|Lift|Power Backup|Parking|Gym|CCTV,20925,2022-06-20,Owner,No,1
PROP01557,Chennai,OMR,Apartment,1,1082,7600000,7024.03,2,11,10,Semi-Furnished,Ready to Move,North,1,1,1,Security|Power Backup|Swimming Pool|Lift|Clubhouse|CCTV|Gym|Park|Parking,24304,2023-02-24,Agent,No,0
PROP01558,Hyderabad,Madhapur,Independent House,3,1639,13600000,8297.74,0,4,0,Furnished,Ready to Move,North-West,3,2,2,CCTV|Security|Power Backup|Lift|Park|Gym|Swimming Pool|Parking|Clubhouse,33140,2022-04-16,Owner,Yes,1
PROP01559,Chennai,OMR,Villa,5,2498,20500000,8206.57,0,7,10,Semi-Furnished,New Launch,North,5,3,0,Lift|CCTV|Park|Gym|Clubhouse|Security|Power Backup|Swimming Pool,41700,2021-03-15,Builder,Yes,1
PROP01560,Jaipur,Mansarovar,Apartment,2,845,4700000,5562.13,9,18,1,Unfurnished,Ready to Move,North-West,2,2,0,Clubhouse|Park|CCTV|Parking,18637,2020-12-15,Agent,No,1
PROP01561,Pune,Hinjewadi,Studio,1,395,4000000,10126.58,15,20,10,Semi-Furnished,New Launch,South-East,1,1,2,Lift|Park|CCTV|Parking|Security|Swimming Pool|Clubhouse|Power Backup|Gym,9363,2019-06-05,Owner,No,1
PROP01562,Lucknow,Mahanagar,Apartment,3,750,4900000,6533.33,24,33,15,Furnished,New Launch,North-East,3,3,2,Clubhouse|Lift|Parking|Swimming Pool,12296,2021-10-13,Builder,Yes,1
PROP01563,Hyderabad,Kondapur,Villa,2,1715,14800000,8629.74,0,5,5,Furnished,Under Construction,West,3,2,2,Parking|Clubhouse|Swimming Pool,39068,2023-02-24,Owner,No,1
PROP01564,Hyderabad,Kondapur,Row House,4,1776,16000000,9009.01,0,3,1,Furnished,Under Construction,West,4,2,1,Parking|Lift|Park|Swimming Pool|Gym|CCTV,32717,2019-10-16,Agent,Yes,1
PROP01565,Lucknow,Vikas Nagar,Villa,2,2347,13300000,5666.81,0,6,5,Furnished,New Launch,East,2,1,0,Security|Gym|Parking|Power Backup|Clubhouse,47998,2019-06-24,Builder,Yes,1
PROP01566,Pune,Viman Nagar,Apartment,3,843,7300000,8659.55,13,15,10,Unfurnished,Ready to Move,North-West,3,3,0,Security|Swimming Pool,22488,2022-02-07,Builder,Yes,0
PROP01567,Ahmedabad,Vastrapur,Row House,4,1613,12500000,7749.54,0,8,10,Semi-Furnished,Ready to Move,East,4,1,2,Power Backup|Lift|Parking|CCTV|Park|Clubhouse|Swimming Pool,47487,2020-05-27,Agent,No,1
PROP01568,Delhi,Dwarka,Penthouse,1,2903,47800000,16465.73,18,19,2,Semi-Furnished,Ready to Move,North,1,0,2,Security|CCTV|Swimming Pool|Park,160485,2021-01-17,Owner,No,1
PROP01569,Mumbai,Worli,Apartment,2,587,10000000,17035.78,4,7,0,Semi-Furnished,Ready to Move,North-West,2,1,1,Swimming Pool|Clubhouse|Parking|Power Backup|Security|Park|Gym,31249,2020-08-08,Owner,Yes,1
PROP01570,Lucknow,Vikas Nagar,Apartment,2,794,4200000,5289.67,13,20,1,Unfurnished,Ready to Move,South-East,3,2,0,Gym|Parking|Swimming Pool|Park,10132,2022-06-23,Builder,No,1
PROP01571,Jaipur,Mansarovar,Villa,3,2358,18900000,8015.27,0,10,5,Furnished,New Launch,North,4,2,1,Park|Swimming Pool|Security|CCTV|Parking|Gym,68663,2023-09-09,Agent,No,0
PROP01572,Bangalore,Koramangala,Studio,1,300,2600000,8666.67,8,18,20,Furnished,Ready to Move,North,2,1,1,Power Backup|Park|Parking|Lift|Security|Gym|Clubhouse|Swimming Pool,5434,2023-04-15,Agent,Yes,0
PROP01573,Lucknow,Mahanagar,Independent House,2,1858,6800000,3659.85,0,0,20,Unfurnished,New Launch,South-East,2,1,2,Gym|Clubhouse,25844,2021-09-17,Agent,Yes,1
PROP01574,Kolkata,Salt Lake,Independent House,1,1528,9600000,6282.72,0,5,1,Unfurnished,Under Construction,North,2,1,2,Swimming Pool|Lift|Parking|Power Backup,22607,2023-09-23,Builder,Yes,0
PROP01575,Jaipur,Malviya Nagar,Apartment,4,993,6800000,6847.94,2,8,5,Semi-Furnished,Ready to Move,North-West,5,0,1,Park|CCTV|Power Backup,18021,2022-11-19,Builder,No,1
PROP01576,Lucknow,Indira Nagar,Row House,3,1592,9300000,5841.71,0,3,1,Unfurnished,Ready to Move,West,3,1,0,Park|CCTV|Gym|Power Backup|Security|Lift|Clubhouse,24816,2022-04-17,Agent,No,0
PROP01577,Jaipur,C Scheme,Apartment,3,576,2800000,4861.11,4,7,15,Furnished,Under Construction,East,3,0,1,Clubhouse|Lift|CCTV|Security|Power Backup|Parking|Park|Swimming Pool|Gym,7979,2022-03-16,Builder,No,0
PROP01578,Chennai,Sholinganallur,Apartment,3,1132,12900000,11395.76,5,8,10,Furnished,Under Construction,East,4,0,2,Clubhouse|Parking|Swimming Pool|Gym|Park|Lift|Security|Power Backup,38386,2019-08-15,Builder,No,1
PROP01579,Mumbai,Navi Mumbai,Villa,3,2053,35400000,17243.06,0,5,0,Semi-Furnished,Under Construction,South,4,3,1,Lift|Security,85390,2021-08-21,Agent,No,0
PROP01580,Chennai,OMR,Independent House,3,1637,18400000,11240.07,0,2,10,Furnished,New Launch,North,4,1,2,Security|Parking,44822,2019-02-07,Builder,No,1
PROP01581,Kolkata,New Town,Independent House,2,1840,13600000,7391.3,0,10,10,Furnished,Under Construction,North-West,2,2,2,Gym|Security|Lift|Clubhouse,38876,2023-09-23,Owner,No,1
PROP01582,Kolkata,New Town,Independent House,3,2029,9700000,4780.68,0,10,20,Unfurnished,New Launch,South,4,0,1,Parking|Swimming Pool|Security,37621,2023-07-16,Agent,No,1
PROP01583,Lucknow,Indira Nagar,Apartment,3,696,3300000,4741.38,5,12,20,Semi-Furnished,Ready to Move,North,3,2,0,Gym|Security|Swimming Pool|Park|Power Backup|CCTV|Parking,12095,2019-03-05,Agent,Yes,0
PROP01584,Delhi,Noida Ext,Apartment,3,912,15100000,16557.02,4,11,2,Unfurnished,Under Construction,North-East,3,0,0,Park|Gym|Lift,42364,2021-01-26,Agent,Yes,1
PROP01585,Kolkata,Rajarhat,Apartment,4,985,7700000,7817.26,25,32,5,Unfurnished,Ready to Move,South,5,0,1,CCTV|Parking|Gym|Park|Lift,24441,2020-07-20,Agent,Yes,1
PROP01586,Delhi,Saket,Studio,1,538,8800000,16356.88,26,36,0,Semi-Furnished,New Launch,South-East,2,1,0,Lift|Swimming Pool|CCTV|Clubhouse,33949,2022-12-21,Builder,No,1
PROP01587,Chennai,Porur,Independent House,2,1835,18700000,10190.74,0,9,10,Semi-Furnished,Ready to Move,South-East,2,2,0,Lift|Swimming Pool|Park|Power Backup|Clubhouse|Security|CCTV|Parking,63843,2019-03-11,Owner,No,1
PROP01588,Kolkata,Behala,Apartment,2,826,7900000,9564.16,18,24,5,Unfurnished,Under Construction,South,2,0,0,Lift|Gym|Power Backup|Clubhouse|Parking,23062,2022-07-28,Owner,No,0
PROP01589,Kolkata,Salt Lake,Independent House,2,1634,9600000,5875.15,0,3,0,Semi-Furnished,Under Construction,South,3,1,0,Security|Swimming Pool|Gym|Power Backup|Lift,28353,2023-10-12,Builder,Yes,0
PROP01590,Hyderabad,Jubilee Hills,Independent House,3,1817,19700000,10842.05,0,3,2,Semi-Furnished,Ready to Move,North-East,4,3,1,Gym|Park|Security,50707,2023-07-08,Agent,No,1
PROP01591,Chennai,Adyar,Studio,1,300,2600000,8666.67,7,15,2,Furnished,Under Construction,South,1,0,2,Clubhouse|Lift|CCTV|Park|Power Backup|Security|Parking,7039,2023-03-27,Builder,Yes,0
PROP01592,Pune,Hinjewadi,Row House,1,1015,11200000,11034.48,0,4,2,Furnished,New Launch,South,1,1,0,Power Backup|Gym|Park|CCTV|Clubhouse|Parking,41426,2019-01-29,Agent,No,0
PROP01593,Mumbai,Bandra,Apartment,4,987,27400000,27760.89,30,39,2,Furnished,Ready to Move,West,5,2,2,Lift|Power Backup|CCTV|Park|Swimming Pool|Parking,101081,2020-05-14,Owner,Yes,1
PROP01594,Chennai,Anna Nagar,Apartment,3,1080,10000000,9259.26,18,19,2,Semi-Furnished,Ready to Move,East,4,1,2,Gym|Park|Parking|Swimming Pool|Clubhouse,32605,2021-01-04,Owner,Yes,1
PROP01595,Pune,Hadapsar,Apartment,3,427,4100000,9601.87,5,11,5,Unfurnished,Ready to Move,South-East,4,3,0,Gym|Security|Lift|Swimming Pool|Park|Power Backup|Parking|Clubhouse|CCTV,16348,2019-03-16,Owner,No,0
PROP01596,Delhi,Rohini,Independent House,4,1598,19700000,12327.91,0,3,5,Furnished,Under Construction,West,4,0,2,CCTV|Power Backup|Parking|Lift|Swimming Pool,47144,2021-11-11,Owner,Yes,0
PROP01597,Ahmedabad,Vastrapur,Apartment,2,1023,7100000,6940.37,16,24,15,Furnished,Ready to Move,South,2,0,0,CCTV|Swimming Pool|Clubhouse|Parking|Gym|Power Backup,25740,2019-06-09,Agent,No,0
PROP01598,Kolkata,Park Street,Apartment,3,1311,13000000,9916.09,25,34,5,Unfurnished,Under Construction,South-East,4,2,0,Gym|Parking|Clubhouse|Security|Power Backup,35295,2019-03-10,Builder,Yes,1
PROP01599,Mumbai,Worli,Apartment,3,904,16200000,17920.35,27,33,0,Unfurnished,Under Construction,South,3,1,1,Lift|Park|Parking|Security,41530,2021-04-09,Owner,No,1
PROP01600,Chennai,Velachery,Apartment,2,754,6800000,9018.57,14,19,1,Unfurnished,Under Construction,East,2,2,0,Park|Parking|CCTV|Security,24702,2019-08-19,Builder,No,0
PROP01601,Ahmedabad,Satellite,Independent House,3,1763,13500000,7657.4,0,8,2,Semi-Furnished,Ready to Move,North-West,4,0,0,Park|Gym,41704,2022-05-31,Builder,Yes,1
PROP01602,Pune,Wakad,Apartment,3,1174,12800000,10902.9,30,35,0,Semi-Furnished,New Launch,South,4,2,0,Lift|Security|Park|Swimming Pool|CCTV|Clubhouse|Gym,32739,2019-10-11,Agent,Yes,1
PROP01603,Pune,Wakad,Apartment,3,770,10800000,14025.97,4,12,0,Semi-Furnished,Ready to Move,North-West,4,0,2,Parking|Clubhouse|Park|Lift|Swimming Pool,23978,2021-02-12,Agent,Yes,0
PROP01604,Jaipur,Tonk Road,Apartment,4,740,7200000,9729.73,8,15,2,Semi-Furnished,Under Construction,South-East,5,2,2,Power Backup|Gym|Swimming Pool|Park|Clubhouse,22467,2021-08-19,Builder,No,1
PROP01605,Lucknow,Aliganj,Penthouse,3,2703,11000000,4069.55,23,33,20,Unfurnished,Ready to Move,North-East,3,3,1,Security|Parking|Clubhouse|Park,29667,2020-01-15,Owner,Yes,0
PROP01606,Pune,Viman Nagar,Apartment,2,709,10700000,15091.68,19,22,1,Furnished,New Launch,West,2,1,2,Swimming Pool|Clubhouse|Lift|Gym|Park,26207,2021-04-03,Builder,No,1
PROP01607,Pune,Wakad,Apartment,3,924,7700000,8333.33,14,19,10,Unfurnished,Ready to Move,East,3,1,2,Swimming Pool|Lift|Power Backup|Clubhouse|Park|Security|Parking|Gym|CCTV,26782,2023-05-16,Agent,Yes,0
PROP01608,Kolkata,Alipore,Apartment,2,1224,10500000,8578.43,9,18,2,Semi-Furnished,Under Construction,South-East,3,2,2,Security|Gym|Clubhouse|Swimming Pool,24718,2021-06-18,Owner,No,1
PROP01609,Hyderabad,Madhapur,Apartment,2,964,8100000,8402.49,27,28,1,Unfurnished,Ready to Move,North-West,3,2,0,Parking|Gym|Swimming Pool|Lift|Security|CCTV|Clubhouse|Power Backup,20756,2021-10-20,Agent,Yes,1
PROP01610,Hyderabad,Kondapur,Apartment,4,849,6900000,8127.21,30,37,0,Unfurnished,Ready to Move,North-East,5,0,1,Parking|CCTV|Clubhouse|Power Backup|Park|Lift|Swimming Pool|Gym,22572,2021-12-28,Builder,Yes,0
PROP01611,Pune,Kothrud,Independent House,1,1741,13400000,7696.73,0,5,5,Semi-Furnished,Ready to Move,West,1,1,2,Gym|CCTV|Swimming Pool|Security|Power Backup|Parking|Lift|Clubhouse,43214,2020-06-20,Owner,Yes,0
PROP01612,Kolkata,New Town,Penthouse,2,2487,22800000,9167.67,13,17,5,Semi-Furnished,Ready to Move,North-West,2,2,1,Security|Parking|Gym|CCTV|Power Backup|Lift|Park|Swimming Pool|Clubhouse,54493,2022-03-17,Builder,No,1
PROP01613,Delhi,Noida Ext,Penthouse,3,2976,54700000,18380.38,19,27,2,Unfurnished,Ready to Move,North,4,3,0,Park|Gym,119714,2021-06-29,Builder,Yes,0
PROP01614,Ahmedabad,Prahlad Nagar,Apartment,3,884,6200000,7013.57,8,10,10,Unfurnished,Ready to Move,East,3,0,2,Clubhouse|Parking|Swimming Pool|Gym,22148,2020-12-31,Owner,No,1
PROP01615,Ahmedabad,Thaltej,Villa,1,2163,21200000,9801.2,0,0,5,Semi-Furnished,Ready to Move,West,1,0,2,Gym|Power Backup|Park|Swimming Pool|Lift|Parking|Security,54922,2022-05-15,Builder,No,1
PROP01616,Bangalore,HSR Layout,Apartment,2,1538,16700000,10858.26,7,12,1,Unfurnished,New Launch,North-West,3,0,2,Power Backup|Lift|Parking|CCTV|Swimming Pool,57826,2023-09-23,Builder,Yes,1
PROP01617,Mumbai,Borivali,Apartment,2,959,16300000,16996.87,17,21,5,Semi-Furnished,Under Construction,North-West,2,1,2,CCTV|Park,57178,2019-04-28,Agent,Yes,1
PROP01618,Mumbai,Navi Mumbai,Apartment,3,749,18100000,24165.55,14,18,0,Semi-Furnished,Ready to Move,South-East,3,3,2,Clubhouse|CCTV|Security|Power Backup|Swimming Pool|Gym,53736,2019-09-13,Builder,Yes,1
PROP01619,Chennai,Velachery,Apartment,3,814,8000000,9828.01,8,15,2,Unfurnished,Under Construction,West,4,3,0,Power Backup|Clubhouse|Lift|Parking|CCTV,31130,2021-02-11,Agent,No,0
PROP01620,Chennai,Adyar,Apartment,1,1129,13000000,11514.61,17,20,0,Furnished,Ready to Move,South-East,2,0,1,Park|Parking|Lift|Clubhouse,31614,2020-09-18,Builder,No,1
PROP01621,Kolkata,Alipore,Independent House,2,1822,17600000,9659.71,0,7,0,Semi-Furnished,New Launch,North,2,1,0,CCTV|Gym|Swimming Pool|Park|Power Backup|Security,53618,2021-08-20,Agent,Yes,1
PROP01622,Hyderabad,Madhapur,Apartment,2,612,5700000,9313.73,28,36,1,Unfurnished,Under Construction,South-East,3,0,1,Security|Park|Swimming Pool|Power Backup|CCTV|Gym|Parking,18241,2020-01-06,Builder,No,0
PROP01623,Mumbai,Bandra,Apartment,3,1083,23500000,21698.98,26,32,1,Unfurnished,New Launch,South-East,4,0,1,Security|Power Backup|Lift|CCTV|Gym|Parking|Park|Clubhouse|Swimming Pool,61571,2022-05-20,Owner,No,0
PROP01624,Hyderabad,Hitech City,Apartment,3,766,5000000,6527.42,6,9,1,Unfurnished,Ready to Move,East,4,3,1,CCTV|Swimming Pool|Gym|Clubhouse|Lift|Parking|Park|Power Backup,16391,2022-07-03,Owner,Yes,0
PROP01625,Jaipur,Tonk Road,Independent House,2,2174,16800000,7727.69,0,4,5,Furnished,Ready to Move,South-East,3,0,0,Lift|Park|Clubhouse,47382,2020-04-19,Builder,Yes,1
PROP01626,Pune,Baner,Row House,4,1816,16600000,9140.97,0,8,15,Furnished,Ready to Move,North-East,4,1,2,CCTV|Swimming Pool|Clubhouse|Power Backup,49486,2023-10-06,Owner,No,0
PROP01627,Bangalore,Indiranagar,Villa,3,2110,21900000,10379.15,0,3,0,Semi-Furnished,Ready to Move,East,4,1,2,CCTV|Park|Parking|Swimming Pool|Security|Power Backup|Gym,83185,2021-07-22,Agent,No,1
PROP01628,Ahmedabad,Prahlad Nagar,Apartment,1,1156,12800000,11072.66,26,29,1,Semi-Furnished,Under Construction,South-East,2,1,0,Clubhouse|Gym|Power Backup|Lift|Parking|Park,26755,2021-04-20,Builder,No,1
PROP01629,Mumbai,Worli,Independent House,3,1813,30500000,16822.95,0,10,5,Semi-Furnished,Ready to Move,North-East,4,1,1,Clubhouse|Parking|Security|Swimming Pool|Power Backup|CCTV|Lift,83864,2023-11-05,Owner,Yes,0
PROP01630,Kolkata,Behala,Studio,1,570,3900000,6842.11,8,8,10,Semi-Furnished,Ready to Move,South-East,1,1,1,CCTV|Security|Park|Power Backup|Gym|Clubhouse|Parking|Swimming Pool|Lift,13368,2022-08-19,Owner,No,1
PROP01631,Jaipur,Mansarovar,Apartment,2,996,7700000,7730.92,3,6,1,Semi-Furnished,Ready to Move,East,3,0,1,Parking|Park,19920,2019-04-06,Owner,No,0
PROP01632,Ahmedabad,Bopal,Apartment,3,730,4200000,5753.42,3,3,15,Furnished,Under Construction,North-West,4,1,1,Swimming Pool|Power Backup|Security|CCTV|Parking|Gym|Park|Clubhouse|Lift,14453,2022-03-12,Builder,Yes,1
PROP01633,Kolkata,Park Street,Apartment,4,771,5700000,7393.0,28,34,0,Semi-Furnished,Under Construction,North,4,2,1,Lift|Security|Clubhouse,14922,2021-11-11,Builder,No,1
PROP01634,Chennai,Adyar,Studio,1,605,5800000,9586.78,16,18,20,Furnished,Ready to Move,South,2,1,0,Lift|Swimming Pool,19292,2019-03-09,Builder,No,1
PROP01635,Lucknow,Vikas Nagar,Apartment,4,833,4600000,5522.21,24,33,0,Unfurnished,Under Construction,North,4,0,0,Lift|CCTV|Parking|Power Backup|Gym|Park|Clubhouse|Security|Swimming Pool,17134,2022-11-17,Agent,Yes,0
PROP01636,Jaipur,Tonk Road,Apartment,1,819,6200000,7570.21,0,7,5,Semi-Furnished,Ready to Move,South-East,1,0,2,Park|Power Backup,15172,2019-08-26,Owner,No,1
PROP01637,Pune,Viman Nagar,Apartment,1,708,4900000,6920.9,14,17,20,Furnished,Ready to Move,North,2,1,2,Gym|Park|Swimming Pool|Clubhouse|Parking|CCTV|Power Backup|Lift|Security,11041,2019-07-09,Owner,No,0
PROP01638,Pune,Hadapsar,Apartment,2,984,10100000,10264.23,10,17,0,Semi-Furnished,Ready to Move,North-East,3,0,1,Swimming Pool|Park|Gym|Security|Clubhouse|Power Backup|Parking,32017,2023-11-09,Owner,No,1
PROP01639,Bangalore,HSR Layout,Studio,1,812,9600000,11822.66,27,33,10,Semi-Furnished,Ready to Move,South-East,1,0,0,Power Backup|Lift|Park,37208,2020-02-09,Agent,No,0
